@relation Dry_Beans_Dataset-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
-0.474057,-0.434381,-0.257359,-0.775121,0.799851,0.831474,-0.476616,-0.503702,-1.928489,0.427489,-0.445264,-0.824793,0.931707,-0.39937,-0.834829,0.8535,DERMASON
0.198087,0.460286,-0.01064,0.747457,-0.932009,-0.837989,0.204461,0.349557,0.452527,-0.822444,-1.016092,0.934453,-1.010448,0.156498,0.927015,0.029073,BARBUNYA
0.036309,0.300521,0.682716,-0.427213,1.96693,1.352951,0.035392,0.15921,1.368822,-0.016224,-1.164632,-1.728028,0.384507,-1.20691,-1.646879,-0.243324,HOROZ
-0.535201,-0.62677,-0.532182,-0.635076,-0.011438,0.255071,-0.538984,-0.591112,-1.005988,0.676786,0.50004,-0.089019,0.696801,0.149851,-0.126939,0.508328,DERMASON
0.989791,1.172854,1.214543,1.047784,0.477526,0.631028,1.004329,1.186239,0.440947,-1.341775,-0.522124,-0.613315,-1.23651,-1.075579,-0.635631,-1.67874,CALI
1.105463,1.240207,1.445855,1.010678,0.848357,0.858999,1.104917,1.297979,0.736503,-0.217154,-0.314284,-0.923212,-1.212762,-1.241546,-0.926359,-1.329128,CALI
-0.389621,-0.412252,-0.292536,-0.497057,0.230263,0.453322,-0.393425,-0.386222,0.665244,0.559703,0.268088,-0.319037,0.465939,-0.160838,-0.352715,0.729681,DERMASON
-0.436511,-0.601394,-0.717528,-0.076792,-1.144323,-1.209102,-0.443131,-0.451017,1.196253,1.034777,1.431657,1.220772,-0.121547,1.023591,1.236289,0.330985,SEKER
-0.135734,-0.066002,0.072979,-0.229689,0.475328,0.629548,-0.144121,-0.052615,1.468721,0.985046,-0.029793,-0.552125,0.078278,-0.511557,-0.577352,0.496016,SIRA
0.376029,0.747015,1.068566,-0.018625,1.867495,1.317848,0.385989,0.550261,-0.473836,-1.140685,-1.550241,-1.719378,-0.122466,-1.338885,-1.6394,-2.596281,HOROZ
-0.685487,-0.872895,-1.288869,-0.044944,-2.173203,-4.93658,-0.686222,-0.815326,0.317534,0.254934,0.905852,2.866071,-0.176458,3.116918,3.135764,0.903846,SEKER
-0.972145,-1.289934,-1.326398,-1.120689,-0.906868,-0.798011,-0.969212,-1.289303,-0.453664,-0.419745,0.790656,0.91139,1.640034,1.798937,0.902378,0.314112,DERMASON
0.465307,0.607335,0.627412,0.566997,0.236619,0.458188,0.456518,0.647878,1.193187,0.630944,-0.17179,-0.332444,-0.848593,-0.738631,-0.365749,0.46313,CALI
4.088539,3.640094,3.769106,3.234237,1.07977,0.982019,4.097503,3.653194,-0.577222,-0.695939,-1.018686,-1.138033,-2.522001,-1.788668,-1.123556,-2.383355,BOMBAY
-0.795908,-1.008114,-0.971058,-0.937317,-0.419769,-0.150258,-0.797826,-0.989798,-0.226278,0.585406,0.677162,0.34065,1.251192,0.869025,0.305711,0.466056,DERMASON
-0.657524,-0.782732,-0.732142,-0.765857,-0.200821,0.079455,-0.658615,-0.77252,-0.852156,0.302626,0.408864,0.092069,0.939066,0.443086,0.053673,0.037258,DERMASON
0.177319,0.48382,0.753114,-0.196139,1.64293,1.233206,0.170036,0.325562,-1.435344,0.632441,-1.299162,-1.489518,0.035954,-1.162478,-1.438547,0.352915,HOROZ
-0.629594,-0.596718,-0.42713,-1.017006,0.924668,0.901042,-0.620999,-0.730283,-1.26562,-1.450197,-0.871882,-0.968362,1.449014,-0.333434,-0.968099,-0.66401,HOROZ
0.686456,0.833981,0.91206,0.749658,0.424005,0.594487,0.67845,0.881735,-0.296845,0.46423,-0.221373,-0.542833,-0.993542,-0.936168,-0.568477,-0.864717,CALI
-0.473682,-0.595481,-0.899878,0.075454,-1.627903,-2.370833,-0.474702,-0.503172,0.276677,0.181802,0.941021,1.92685,-0.316735,1.698532,2.025934,0.560208,SEKER
4.364046,3.444741,3.206219,4.147923,-0.215551,0.064952,4.332432,3.836297,0.701066,0.708946,0.379897,0.115745,-2.90537,-1.436772,0.077474,0.322905,BOMBAY
0.994224,1.187432,1.312966,0.950223,0.740566,0.79695,1.004127,1.190563,1.330394,-0.993275,-0.579392,-0.844436,-1.152797,-1.176352,-0.853156,-1.759025,CALI
-0.422529,-0.437587,-0.489738,-0.330196,-0.401443,-0.129801,-0.422812,-0.431582,-1.455932,0.044004,0.130537,0.292598,0.246629,0.290153,0.25662,-0.488198,SIRA
1.253874,1.700994,1.184995,1.548184,-0.130951,0.146532,1.265152,1.438144,0.954998,-1.04513,-1.927188,0.033649,-1.656588,-0.86957,-0.004869,0.54012,BARBUNYA
1.195151,1.3965,1.602834,0.998005,1.085762,0.985034,1.180249,1.383098,1.285829,0.791906,-0.718645,-1.098761,-1.214898,-1.335751,-1.087771,-0.701326,CALI
-0.723442,-0.959885,-0.990702,-0.656654,-0.897558,-0.7834,-0.72555,-0.874288,0.866075,0.550699,1.255864,0.906675,0.732372,1.224012,0.897346,0.544256,DERMASON
1.128653,1.283503,1.271442,1.198438,0.372313,0.558222,1.118989,1.320111,0.780921,0.440253,-0.436652,-0.45446,-1.402933,-1.049891,-0.483737,0.638392,BARBUNYA
0.037332,0.32446,0.685247,-0.43076,1.979053,1.357136,0.033747,0.16044,-3.115293,0.290779,-1.306664,-1.731349,0.384622,-1.208856,-1.649749,-0.049004,HOROZ
-0.810333,-1.070142,-1.233116,-0.625535,-1.425512,-1.817049,-0.810689,-1.01328,0.024249,0.26764,1.108025,1.628444,0.673512,2.102237,1.68753,0.762911,DERMASON
0.489826,0.922179,0.668425,0.580805,0.280909,0.491636,0.495645,0.674351,0.864143,-0.729436,-1.833634,-0.382784,-0.855385,-0.775446,-0.414566,0.153878,BARBUNYA
-0.0854,-0.047615,0.037581,-0.04442,0.127147,0.371985,-0.087161,0.010442,1.111455,0.121346,0.270345,-0.248732,-0.147136,-0.371025,-0.284139,-0.305765,SIRA
-0.876252,-0.946623,-1.106209,-1.043996,-0.536776,-0.286745,-0.861201,-1.122807,0.81664,-3.138438,-1.105152,0.4583,1.484785,1.131722,0.426655,-0.010036,DERMASON
-0.49861,-0.461807,-0.158797,-0.926814,1.319673,1.096582,-0.503619,-0.538557,0.962453,0.844013,-0.489052,-1.268225,1.253048,-0.640753,-1.241339,-0.265323,HOROZ
-0.03094,0.287576,0.664293,-0.549537,2.190668,1.427107,-0.032014,0.077639,-3.370413,0.02052,-1.578003,-1.888439,0.592278,-1.247541,-1.784532,-0.796744,HOROZ
-0.840138,-1.083895,-1.083304,-0.951714,-0.639933,-0.416184,-0.840748,-1.06234,1.217691,0.346862,0.782264,0.597504,1.273804,1.180017,0.571132,0.662112,DERMASON
-0.157969,0.073212,0.443139,-0.644887,1.960315,1.350658,-0.156682,-0.080771,-2.647748,-0.243294,-1.197117,-1.726639,0.738514,-1.110573,-1.645679,-0.366678,HOROZ
-0.561903,-0.683665,-0.737435,-0.449484,-0.696797,-0.491535,-0.563803,-0.629941,0.005235,0.379879,0.697424,0.6472,0.409926,0.738102,0.623071,0.074933,SIRA
-0.333558,-0.330083,-0.249469,-0.375797,0.115391,0.362415,-0.3367,-0.31014,0.045098,0.423874,0.168903,-0.23101,0.302758,-0.156898,-0.266792,-0.080681,SIRA
-0.745676,-0.859819,-0.700509,-1.095003,0.472371,0.627552,-0.746608,-0.909308,0.673225,0.336708,-0.051543,-0.548229,1.576365,0.093777,-0.573631,0.541421,DERMASON
0.386498,0.631918,0.49769,0.538834,0.074873,0.328951,0.388004,0.56181,0.744896,-0.325726,-0.822715,-0.17298,-0.823257,-0.616945,-0.209824,0.57532,BARBUNYA
-0.092289,-0.005527,0.113236,-0.151141,0.422303,0.593309,-0.096329,0.001867,-1.577433,0.406509,-0.102026,-0.523522,-0.010208,-0.52551,-0.550012,-0.214751,SIRA
0.186799,0.569036,1.052928,-0.435042,2.686998,1.570893,0.182194,0.336531,-1.934896,0.340945,-1.732821,-2.182084,0.39732,-1.45849,-2.031387,-0.27479,HOROZ
0.10533,0.358046,0.657897,-0.250267,1.572488,1.205005,0.104376,0.241402,-1.067779,-0.029187,-1.027629,-1.455256,0.127261,-1.114768,-1.408261,-0.28807,HOROZ
-0.037624,-0.060971,-0.137566,0.283574,-0.604815,-0.371101,-0.047799,0.069448,0.428959,1.119125,0.789073,0.553527,-0.55626,0.09362,0.525328,0.561935,SIRA
-0.718736,-0.896541,-0.774291,-0.921556,-0.021184,0.246498,-0.721957,-0.866922,-0.179621,0.764138,0.676743,-0.078842,1.218321,0.402701,-0.116856,0.521612,DERMASON
-0.290999,-0.455843,-0.636582,0.2601,-1.386324,-1.72252,-0.301872,-0.253346,0.44843,1.489007,1.702588,1.564063,-0.529517,1.10791,1.615419,0.52827,SEKER
-0.116262,-0.10144,-0.249005,0.213109,-0.700593,-0.496673,-0.124944,-0.02811,-0.30877,1.005283,0.411729,0.672368,-0.482337,0.242847,0.649448,0.767123,SEKER
0.175682,0.560272,0.950873,-0.375607,2.364471,1.480488,0.172353,0.323666,-3.571564,0.208697,-1.755296,-1.978087,0.298923,-1.372056,-1.860599,0.051606,HOROZ
-0.710211,-0.892304,-0.854472,-0.795519,-0.40625,-0.135144,-0.712284,-0.853618,0.640209,0.531356,0.754488,0.331295,0.974678,0.712287,0.296141,0.658901,DERMASON
0.936797,1.090662,1.234074,0.887494,0.710788,0.779232,0.927452,1.134276,0.914325,0.480795,-0.33737,-0.778834,-1.129645,-1.130525,-0.791831,-0.254559,CALI
0.527372,0.746273,0.454389,0.917804,-0.441257,-0.174552,0.5252,0.714616,1.36448,-0.001967,-0.636992,0.367228,-1.172479,-0.396331,0.33294,0.558239,BARBUNYA
-0.201687,-0.202298,-0.147045,-0.151499,-0.039738,0.230044,-0.206892,-0.136691,0.624558,0.622449,0.423196,-0.053511,-0.034385,-0.160329,-0.091723,0.755668,SIRA
-0.173553,0.437952,0.096957,-0.270247,0.585277,0.701638,-0.119772,-0.100619,-2.203422,-6.828272,-3.432144,-0.769902,0.252625,-0.608251,-0.783456,-3.934146,HOROZ
-0.355724,-0.3183,-0.303532,-0.381224,0.022554,0.284599,-0.355171,-0.340046,-1.238078,-0.102639,-0.147695,-0.127994,0.299751,-0.069067,-0.165482,0.331739,SIRA
-0.632084,-0.768621,-0.725257,-0.70357,-0.288867,-0.009196,-0.635307,-0.734027,0.790308,0.671686,0.607341,0.205288,0.80815,0.493247,0.167878,0.724427,DERMASON
-0.418437,-0.594207,-0.918397,0.289061,-1.871546,-3.239963,-0.424827,-0.425912,0.440913,0.979352,1.574757,2.331549,-0.569818,1.982569,2.495824,0.889516,SEKER
-0.287146,-0.2346,-0.065973,-0.464405,0.610357,0.717531,-0.291158,-0.248243,-0.213235,0.517869,-0.132532,-0.678781,0.428437,-0.47181,-0.697663,0.240228,SIRA
0.858295,1.476854,0.938013,1.04869,0.091265,0.34258,0.886243,1.056371,-1.086989,-2.431813,-2.644665,-0.193687,-1.279195,-0.83675,-0.230181,0.410957,BARBUNYA
0.744156,0.893485,1.00805,0.752965,0.560913,0.686006,0.732993,0.941026,-0.462418,0.706547,-0.245258,-0.654248,-1.005189,-1.00951,-0.674456,-0.458738,CALI
-0.09147,-0.056099,-0.002903,-0.027065,0.031789,0.292524,-0.096934,0.002887,-0.62148,0.582795,0.281994,-0.133516,-0.188155,-0.297642,-0.170933,0.462326,SIRA
-0.574725,-0.726551,-0.684681,-0.568708,-0.419473,-0.149926,-0.578178,-0.648735,0.908441,0.657277,0.941673,0.342995,0.585357,0.518375,0.308112,0.557872,DERMASON
-0.74496,-1.005655,-1.226152,-0.386831,-1.702325,-2.608082,-0.745937,-0.908174,0.26996,0.345042,1.422494,2.056587,0.291601,2.384284,2.175198,0.947844,SEKER
0.80837,1.098371,0.758248,1.158075,-0.280152,-0.000206,0.82364,1.006228,-0.762893,-1.459114,-1.04919,0.192155,-1.370537,-0.62467,0.15458,0.593015,BARBUNYA
-0.725181,-0.931097,-0.929957,-0.746555,-0.640165,-0.416485,-0.723972,-0.877014,1.022723,-0.098889,0.932552,0.595583,0.888082,0.957059,0.569128,0.588179,DERMASON
0.65082,0.9869,0.84117,0.743463,0.327609,0.526058,0.66112,0.844772,-0.910702,-1.097232,-1.289411,-0.440861,-0.9983,-0.873519,-0.470643,-0.372063,BARBUNYA
-0.56978,-0.800031,-0.984148,-0.122494,-1.559964,-2.171382,-0.576297,-0.641476,1.090703,1.182143,1.734451,1.820369,-0.066243,1.771485,1.904395,0.497828,SEKER
0.006265,0.118282,0.334212,-0.15144,0.815514,0.840432,0.000934,0.122955,1.599953,0.509209,-0.179926,-0.865879,-0.010194,-0.774208,-0.87313,-0.199653,SIRA
0.796878,0.850417,0.8444,1.048862,-0.039311,0.230425,0.785688,0.994618,0.177873,0.684319,0.315769,-0.083612,-1.26527,-0.758893,-0.121582,-0.294248,CALI
0.05486,0.145968,0.24651,0.058965,0.332831,0.529854,0.051345,0.18145,-0.322003,0.275362,0.009531,-0.435151,-0.283536,-0.571845,-0.465142,0.01175,SIRA
-0.050787,0.195019,0.522698,-0.47492,1.759099,1.277957,-0.049444,0.053271,-2.937172,-0.26515,-1.145282,-1.584312,0.456011,-1.099357,-1.521872,-0.168638,HOROZ
-0.087412,0.068177,0.268831,-0.26252,0.885982,0.879917,-0.086858,0.007939,-2.605858,-0.163273,-0.586401,-0.989789,0.20748,-0.783453,-0.987854,-2.668104,HOROZ
0.209204,0.371336,0.390172,0.275752,0.258725,0.474982,0.207248,0.36235,0.745746,0.052428,-0.37479,-0.380679,-0.522432,-0.632786,-0.412529,-0.525198,CALI
-0.624786,-0.732226,-0.694514,-0.711004,-0.214122,0.066364,-0.624593,-0.723062,0.079275,0.050022,0.360622,0.112543,0.834567,0.412279,0.074253,0.263707,DERMASON
3.803961,3.24616,3.078138,3.521152,0.14587,0.387097,3.776259,3.459514,1.351231,0.680284,-0.224414,-0.257201,-2.673772,-1.492306,-0.29242,0.041218,BOMBAY
0.531499,0.709159,0.761068,0.603804,0.390989,0.571437,0.547132,0.719021,-0.515463,-1.60563,-0.389301,-0.530758,-0.841211,-0.867002,-0.556934,-1.520587,CALI
-0.248679,-0.230163,-0.225075,-0.170085,-0.151626,0.126973,-0.243198,-0.197653,0.713782,-0.796902,0.199806,0.039063,0.010264,-0.05987,0.000546,-0.021283,SIRA
-1.082191,-1.484292,-1.472455,-1.382903,-0.805144,-0.643746,-1.080816,-1.492614,0.251647,0.045202,0.920424,0.801443,2.248727,2.022214,0.785487,0.856577,DERMASON
0.64949,0.771146,0.914207,0.69135,0.504083,0.648791,0.655411,0.843388,0.535231,-0.722606,-0.057276,-0.640843,-0.918727,-0.967609,-0.661755,-1.818952,CALI
-0.17993,0.079348,0.417386,-0.678186,1.981276,1.357902,-0.182106,-0.108768,-2.978122,0.211229,-1.41641,-1.732412,0.785959,-1.101432,-1.650667,-0.031812,HOROZ
0.050938,0.311333,0.715361,-0.428523,2.031603,1.375052,0.050741,0.176758,0.499459,-0.101969,-1.125888,-1.766298,0.381186,-1.230474,-1.6799,-0.04803,HOROZ
-0.514467,-0.671672,-0.685498,-0.374539,-0.703487,-0.500598,-0.518228,-0.561241,1.203052,0.654379,1.166942,0.667519,0.285629,0.687132,0.644362,0.488848,DERMASON
-0.806684,-1.06038,-1.040816,-0.887334,-0.652059,-0.432004,-0.809581,-1.007324,0.398407,0.805709,1.060347,0.612175,1.146903,1.124666,0.586446,0.676341,DERMASON
-0.874376,-1.070002,-1.042448,-1.122775,-0.253557,0.026928,-0.870102,-1.119638,1.091409,-0.730012,0.09469,0.153789,1.646865,0.861029,0.115809,0.246223,DERMASON
0.458521,0.557771,0.698682,0.497062,0.440018,0.605526,0.458366,0.640526,0.275297,-0.175763,0.101693,-0.553955,-0.752292,-0.846297,-0.579099,-0.740825,CALI
-0.027052,-0.06764,-0.050473,0.19791,-0.355487,-0.079537,-0.036245,0.082396,1.077816,0.991366,0.934257,0.273468,-0.46086,-0.09572,0.237126,0.587675,SEKER
0.645262,0.981543,0.691252,0.880508,-0.059603,0.212232,0.653228,0.838983,-0.139027,-0.898603,-1.290867,-0.031522,-1.145632,-0.66774,-0.069866,0.820866,BARBUNYA
1.114944,1.274096,1.456196,1.010965,0.86248,0.866895,1.125001,1.307037,-0.280972,-0.983605,-0.452405,-0.927665,-1.218534,-1.246019,-0.930483,-1.056716,CALI
3.377452,2.961843,2.720346,3.360414,-0.071586,0.201388,3.398693,3.159798,1.040125,-1.222119,-0.208148,-0.072645,-2.593862,-1.372564,-0.110712,-1.059931,BOMBAY
1.025222,1.326492,0.854243,1.491612,-0.498153,-0.240533,1.027939,1.220707,-0.049373,-0.453125,-1.159013,0.439936,-1.623134,-0.587862,0.407707,0.859069,BARBUNYA
-0.275722,0.109359,0.524444,-0.999283,2.988554,1.646499,-0.273895,-0.233152,1.114961,-0.298939,-2.377796,-2.341273,1.379468,-1.329028,-2.162437,0.369092,HOROZ
-0.300684,-0.250107,-0.212786,-0.33618,0.121288,0.367223,-0.303685,-0.266199,-1.296283,0.384039,-0.142164,-0.223996,0.232348,-0.182279,-0.25992,0.376243,SIRA
0.589369,0.849894,0.968423,0.503364,0.848019,0.85881,0.608391,0.7804,0.851957,-1.873986,-0.874735,-0.932653,-0.737333,-1.078121,-0.935101,-1.694899,CALI
0.784635,1.001157,1.077246,0.766631,0.644332,0.738747,0.782565,0.982222,-0.157874,-0.058779,-0.641874,-0.7354,-1.011197,-1.060627,-0.751047,-0.765624,CALI
0.662995,0.943996,1.106628,0.543652,1.001717,0.941994,0.702195,0.85743,0.778261,-3.522454,-0.988325,-1.097944,-0.743838,-1.177309,-1.087026,-3.214876,CALI
0.812871,0.952102,1.140921,0.762228,0.743757,0.798834,0.80641,1.010769,1.20274,0.292476,-0.206248,-0.829527,-1.000054,-1.111918,-0.839249,-1.101148,CALI
0.477652,0.72721,0.894179,0.342777,0.970592,0.925627,0.493798,0.661224,0.970325,-1.678647,-0.824451,-1.0278,-0.573191,-1.078076,-1.02281,-1.503727,CALI
0.262402,0.499485,0.887806,-0.141254,1.780204,1.285862,0.256518,0.423089,-0.117566,0.44206,-0.823472,-1.587664,-0.036073,-1.240909,-1.524805,0.284587,HOROZ
-0.010615,-0.092223,-0.494143,0.882542,-1.76394,-2.821662,-0.018714,0.102452,0.821707,0.847404,1.277449,2.153991,-1.148958,1.248664,2.288112,0.897207,SEKER
-0.648521,-0.762904,-0.636803,-0.859471,0.161569,0.399649,-0.649815,-0.75885,-0.183238,0.33379,0.340643,-0.260132,1.099474,0.169411,-0.295285,0.480933,SIRA
1.092437,1.279985,0.644404,1.934376,-1.157673,-1.23466,1.106394,1.285507,0.223468,-1.269823,-0.593371,1.247451,-1.907694,-0.179911,1.265429,0.610594,BARBUNYA
-0.210928,0.056697,0.318585,-0.670266,1.764494,1.279984,-0.209243,-0.148609,-0.998852,-0.287962,-1.522701,-1.568745,0.753903,-1.004607,-1.508235,0.605669,HOROZ
-0.867453,-1.110126,-1.152849,-0.938613,-0.812137,-0.653983,-0.863384,-1.107969,-0.321639,-0.682205,0.621286,0.764876,1.288215,1.392884,0.746817,-0.640812,DERMASON
-0.4878,-0.579577,-0.491446,-0.544469,-0.078673,0.194939,-0.493039,-0.523171,-0.499439,0.870423,0.632262,-0.016311,0.54292,0.145703,-0.054725,0.671808,DERMASON
-0.119536,-0.095112,-0.072406,-0.024525,-0.091896,0.182835,-0.126321,-0.03222,-0.937062,0.767846,0.333695,0.002613,-0.201196,-0.192516,-0.035862,0.862467,SIRA
-0.984047,-1.296,-1.256488,-1.263599,-0.496369,-0.238427,-0.984224,-1.310619,0.540833,0.381772,0.639454,0.424038,1.967175,1.353163,0.391324,0.385432,DERMASON
-0.628128,-0.731139,-0.674318,-0.751826,-0.104869,0.170868,-0.628925,-0.728079,0.121478,0.229874,0.308202,0.007968,0.897701,0.338455,-0.03052,0.581994,DERMASON
-0.528449,-0.575153,-0.58736,-0.532639,-0.284443,-0.004626,-0.529479,-0.581358,-0.102025,0.212359,0.123013,0.171228,0.550819,0.328855,0.133418,-0.292667,SIRA
-0.166426,-0.132552,-0.048717,-0.166066,0.15706,0.396054,-0.172098,-0.09153,-0.847032,0.659126,0.201716,-0.260667,-0.003475,-0.317127,-0.295807,0.305184,SIRA
0.922747,1.276975,0.857943,1.293151,-0.290335,-0.010714,0.936789,1.120416,-0.901954,-1.324514,-1.401602,0.18485,-1.462236,-0.676059,0.147189,-0.039336,BARBUNYA
0.909174,1.041173,1.055626,1.085474,0.211105,0.438555,0.911062,1.106992,0.973872,-0.387055,-0.2011,-0.388855,-1.252072,-0.947358,-0.420441,-2.440081,CALI
-0.641462,-0.730023,-0.75049,-0.698322,-0.348636,-0.072168,-0.639606,-0.748168,-0.506106,-0.244385,0.128929,0.263571,0.805388,0.551938,0.227052,0.503876,SIRA
0.797457,1.031055,1.134327,0.759901,0.737238,0.794983,0.810038,0.995205,0.015896,-1.246876,-0.739889,-0.848863,-0.978112,-1.115163,-0.857283,-2.029284,CALI
-1.005156,-1.360567,-1.422815,-1.126095,-1.118929,-1.161272,-1.004879,-1.348807,0.870239,0.284481,0.98904,1.201781,1.635594,2.20014,1.215581,0.816101,DERMASON
-0.646065,-0.818847,-0.798074,-0.65409,-0.514111,-0.259485,-0.649379,-0.755131,-0.017818,0.702374,0.907682,0.451249,0.725609,0.707203,0.419377,0.627802,DERMASON
0.580878,0.770516,0.63308,0.812016,-0.062215,0.209875,0.580549,0.771441,0.912548,-0.176505,-0.461387,-0.032355,-1.082797,-0.638577,-0.070695,0.697453,BARBUNYA
-0.328511,-0.332095,-0.331582,-0.268495,-0.200347,0.079918,-0.33015,-0.303363,0.685787,0.204709,0.236044,0.098319,0.138205,0.054922,0.059952,0.272943,SIRA
0.346838,0.590512,0.548014,0.439616,0.284084,0.494004,0.364931,0.517912,0.373742,-1.938758,-0.825981,-0.437868,-0.670883,-0.735206,-0.46776,-1.731965,CALI
-0.645315,-0.817456,-0.758918,-0.705671,-0.354041,-0.077978,-0.651226,-0.753995,-0.7413,1.179689,0.904074,0.279105,0.808561,0.569742,0.242868,0.836912,DERMASON
-0.452641,-0.473716,-0.540771,-0.355722,-0.459538,-0.195487,-0.452199,-0.473561,-1.117451,-0.057526,0.108057,0.357266,0.283809,0.372288,0.322729,-0.480794,SIRA
-0.907318,-1.179126,-1.170201,-1.087427,-0.606822,-0.373648,-0.90671,-1.175767,-0.734391,0.121822,0.701331,0.562015,1.552562,1.295572,0.534157,0.77001,DERMASON
0.734642,1.05401,1.015373,0.767663,0.552176,0.680354,0.750759,0.931296,0.21833,-1.556804,-1.199089,-0.696133,-0.979726,-1.025082,-0.71405,-2.286953,CALI
0.149765,0.508067,0.85223,-0.322929,2.071136,1.38829,0.145149,0.293532,-2.433509,0.35783,-1.626423,-1.815451,0.249403,-1.293693,-1.722145,-0.987802,HOROZ
0.493373,0.807923,1.250573,-0.002703,2.150925,1.414398,0.486174,0.678168,-0.352364,0.469823,-1.194291,-1.84267,-0.207987,-1.427511,-1.745458,0.027476,HOROZ
-0.0706,0.122617,0.034592,-0.026018,0.09505,0.34571,-0.065935,0.028807,-0.831572,-0.666588,-0.822803,-0.184153,-0.199874,-0.343463,-0.220813,0.884996,BARBUNYA
-0.328715,-0.113246,0.214631,-0.857057,1.963741,1.351846,-0.326389,-0.303637,-2.775137,-0.363595,-1.400945,-1.708089,1.094956,-1.002056,-1.629631,0.478644,HOROZ
-0.264127,-0.293759,-0.249788,-0.188533,-0.169099,0.110255,-0.267581,-0.217894,0.069454,0.425723,0.563449,0.06625,0.02711,-0.02799,0.027768,0.294775,SIRA
-0.897736,-1.153086,-1.195308,-1.002279,-0.803865,-0.641879,-0.893141,-1.159336,0.145075,-0.810187,0.580919,0.768031,1.403672,1.466288,0.75015,-0.200863,DERMASON
0.387521,0.55652,0.091639,1.078943,-1.116433,-1.156626,0.387232,0.562937,-0.071086,-0.15265,-0.353018,1.186959,-1.304497,0.183739,1.199437,0.445122,BARBUNYA
0.809495,0.979994,0.996348,0.91696,0.332847,0.529866,0.809702,1.007364,1.521262,-0.247215,-0.386538,-0.466954,-1.136878,-0.947386,-0.495754,-1.143512,CALI
-0.869568,-1.034014,-1.092481,-1.024796,-0.538754,-0.289143,-0.860093,-1.111529,-1.172359,-1.889448,-0.188408,0.436348,1.470682,1.097842,0.404008,-0.831326,DERMASON
-0.560607,-0.780068,-1.117571,0.127002,-2.044907,-4.08371,-0.56508,-0.628047,0.292455,0.818861,1.65103,2.630984,-0.385389,2.559346,2.851605,0.868387,SEKER
-0.207518,-0.184514,-0.174907,-0.127453,-0.124081,0.152978,-0.21146,-0.144207,0.023603,0.458127,0.228226,0.023863,-0.058395,-0.106095,-0.014649,0.445421,SIRA
-0.343345,-0.308948,-0.142791,-0.519841,0.559132,0.684856,-0.343752,-0.323317,-1.603612,0.033077,-0.098288,-0.649997,0.532197,-0.40879,-0.67043,-0.359672,SIRA
-0.986707,-1.022104,-1.460706,-0.979865,-1.4224,-1.809409,-0.973175,-1.315404,-0.602804,-3.10927,-2.095831,1.601933,1.348982,2.580694,1.657797,0.07469,DERMASON
0.443073,0.653669,0.486558,0.683589,-0.123122,0.153876,0.44782,0.623749,-0.591059,-0.633981,-0.59858,0.024878,-0.961555,-0.540231,-0.013635,0.515921,BARBUNYA
-0.933611,-1.238106,-1.150359,-1.211336,-0.341084,-0.064081,-0.934115,-1.221306,0.614458,0.410941,0.899407,0.261149,1.832673,1.081218,0.224588,0.704305,DERMASON
-0.638222,-0.884772,-1.061064,-0.253476,-1.550028,-2.143449,-0.644039,-0.743277,0.597381,1.15224,1.685539,1.819543,0.099838,1.904699,1.903455,0.939338,SEKER
-0.436715,-0.563753,-0.848723,0.114935,-1.583235,-2.238002,-0.439571,-0.451302,0.467809,0.448503,1.077549,1.864098,-0.368372,1.579582,1.954202,0.750714,SEKER
4.434739,3.598486,3.343123,4.103987,-0.060922,0.211042,4.413138,3.882617,0.53141,0.353142,-0.058283,-0.063932,-2.881551,-1.503297,-0.102069,-0.3715,BOMBAY
-0.787451,-0.979298,-0.928113,-0.966855,-0.27564,0.004429,-0.785634,-0.976109,-0.164527,-0.200977,0.510556,0.191755,1.30157,0.729509,0.154175,0.747055,DERMASON
0.885644,1.365598,0.828709,1.246461,-0.279841,0.000113,0.894975,1.083641,-1.004031,-0.968807,-2.011384,0.178892,-1.430357,-0.663955,0.141164,0.143992,BARBUNYA
-0.716622,-0.857617,-0.742202,-0.948177,0.096625,0.34701,-0.715844,-0.863618,0.199988,-0.018075,0.326834,-0.204576,1.280802,0.304438,-0.240874,0.209353,DERMASON
4.742097,3.85023,3.32697,4.562887,-0.396671,-0.124514,4.738311,4.081024,1.309441,-0.264041,-0.307611,0.279903,-3.025746,-1.42561,0.243681,-0.743636,BOMBAY
0.879642,1.098795,1.17141,0.911178,0.590078,0.704696,0.903472,1.077668,0.098298,-2.098231,-0.680571,-0.752352,-1.090346,-1.100478,-0.766981,-3.134903,CALI
-0.097063,-0.05853,-0.03877,-0.003174,-0.064138,0.208137,-0.104155,-0.004086,-0.563529,0.789546,0.251737,-0.030177,-0.224038,-0.230417,-0.068528,0.705308,SIRA
